Randomized_String,Matched_Original_String,Score
Imcge cnd Video Ccpsuwe.,,0
Daad Rackontng.,,0
Video Weswievcl.,,0
Demotcicked Imcge Potspwocetting.,,0
Thrss Diisasioaal Objset Rstrisval.,,0
Iatsraetivs Story Tslliag.,,0
Consexs-Cwcwe Modeling of Mulsimedic Consens.,,0
Vsrifiabls Sserst Shariag.,,0
Vidso Suiiarizatioa.,,0
Mulsimedic Consens Modeling in COTMOT-7.,,0
"Dasa Dtscocary, Roustng and Srafftc Passarns.",,0
Online Gcming.,,0
Mulsimedic Tytsem-on-c-Chip.,,0
Vsetor Sdgs Dstsetors.,,0
Condenting Sentow Pwoducs Modulet,,0
MPEG-4 Video Compwettion.,,0
"Issh, Thrss Diisatioaal.",,0
Mulsimedic Cwchivet cnd Medicsowt.,,0
Shwee Dimentioncl Fcce Wecognision.,,0
Samanstc Aganss on sha Tnsarnas.,,0
Mulsimedic Detign.,,0
Portals.,,0
Temcnsic Imcge Wepwetenscsion cnd Indexing.,,0
Mulsiccts Swue VoD Tewvice.,,0
Iassivsly Iultiussr Oalias Gais.,,0
Layarad Accass Consrol for Mpag-4 Ftna Granulartsy Scalabla Ctdao.,,0
Largs-Seals Objset-Bassd Iultiisdia Storags Systsis.,,0
Psrsoaalizsd Sdueatioaal Hypsrisdia.,,0
Consans Basad Shraa Dtmanstonal Shapa Rasrtacal.,,0
Eoiprssssd Vidso Spatio-Tsiporal Ssgisatatioa.,,0
Ssgisatatioa Svaluatioa.,,0
Insegwcsed QoT Cwchisecsuwe of LOMTT.,,0
Consens Cdcpscsion Uting MPEG Tscndcwdt.,,0
Canontcal Corralaston Analysts.,,0
Wirslsss Vidso Adaptatioa.,,0
MPEG-1 Video Compwettion.,,0
Iultiisdia Ssiioties.,,0
Bahactoral Factltsaston.,,0
Mtddlawara for Ssraamtng 3D Mashas.,,0
Insewopewcble Detcwipsion Fowmcst Fcciliscsing she Cdcpscsion of Mulsimedic Consens.,,0
Combtntng Tnsra-Tmaga and Tnsar-Class Samanstcs for Tmaga Maschtng.,,0
Iadsxiag 3D sesass.,,0
Dsvies-Drivsa Prsssatatioa of Iultiisdia Eoatsat.,,0
Cudio Tswecming.,,0
Photo Dsfset Dstsetioa.,,0
Tegmenscsion cnd Coding.,,0
Gaza Sracktng Appltad so Tmaga Tndaxtng.,,0
Digital Bioistries.,,0
Vidso Autoiatie Aaaotatioa.,,0
Eodiag of Stsrsoseopie aad Thrss Diisasioaal Iiagss aad Vidso.,,0
Sele-Hcpsict.,,0
Objecs Swccking in Video Uting Covcwicnce Mcswicet.,,0
Sports Vidso Eoatsat Aaalysis.,,0
Digital Iapaiatiag.,,0
Imcge Tecwch Engine.,,0
Dsvies-Drivsa Prsssatatioa of Iultiisdia Eoatsat.,,0
Peew-so-Peew Mulsiccts Video.,,0
Call Phonas and A-Commarca.,,0
MPEG-1 Video Compwettion.,,0
Saeryptioa aad Authsatieatioa of H.264 Vidso.,,0
Ancrypston tn RSP.,,0
Eolor-Iappsd Iiagiag.,,0
Color Palassa Tmagtng.,,0
XML-Basad Mulstmadta Masadasa.,,0
"Ancyclopadta of Mulstmadta, 2nd Ad.",,0
Kay Sachnologtas of LOMSS.,,0
Ssiaatie Visual Qusry aad Rstrisval.,,0
Expewiensicl Medic Tytsemt.,,0
Eatsgoriss of Vidso Ssrvies ia Vidso Vidso-oa-Dsiaad Systsi.,,0
Halftoaiag.,,0
Video Delivewy Ovew Wiwelett Mulsi-Hop Neswowkt.,,0
Parsonal Tnformaston Ashtcs.,,0
Faeial Aaiiatioa aad Affsetivs Huiaa-Eoiputsr Iatsraetioa.,,0
Block Mcsching.,,0
Peew-so-Peew Mulsiccts Video.,,0
Diwecsioncl Bluwwing.,,0
Gais Aeesssibility.,,0
Cudio Confewencing.,,0
Vidso Srror Rssilisaes Tsehaiquss for IBIS.,,0
Mulstmadta Masadasa Proftlas.,,0
Gsasrie Iultiisdia Eoatsat Adaptatioa.,,0
Color Tmaga Zoomtng.,,0
Imcge wcsewmcwking.,,0
Combtntng Tnsra-Tmaga and Tnsar-Class Samanstcs for Tmaga Maschtng.,,0
Mulsimedic in Educcsion.,,0
Iiags Watsriarkiag.,,0
Iusie Iaforiatioa Rstrisval.,,0
Online Mulsimedic E-Commewce.,,0
Cudio Tswecming.,,0
Documans Ssandards tn Mulstmadta Naws Syssams.,,0
Huffman Codtng.,,0
Mulsimedic Consens Modeling cnd Pewtonclizcsion.,,0
Insegwcl Imcget fow Fcts Covcwicnce Compuscsion.,,0
Mulsimedic in Educcsion.,,0
QOT Cttettmens of Video Ovew IP.,,0
Shwee Dimentioncl Fcce Wecognision.,,0
Long Duraston Constnuous Madta Rasrtacal.,,0
Ssiaatie Sports Vidso Aaalysis.,,0
Buffew Intewsion Bctict.,,0
Hapties.,,0
Block Mcsching.,,0
Privats-Ksy Eryptosystsi.,,0
Portals.,,0
Ctdao Codtng Sachntquas and Ssandards.,,0
MPEG-4 Cdvcnced Video Compwettion (MPEG-4 CVC)/H.264.,,0
Srror Rssilisaes ia Wirslsss Vidso Traasiissioa.,,0
Sxposurs Valuss.,,0
IP Tslsphoay.,,0
Thcwcble Consens Objecs Wefewence Model (TCOWM).,,0
Uaivsrsal Iultiisdia Aeesss.,,0
Cwec of Insewets Mcncgemens.,,0
Fraquancy Domatn Raprasansastons for Shraa Dtmanstonal Faca Racogntston.,,0
Protsetioa of Iultiisdia Data ia Distributioa aad Storags.,,0
Hiewcwchiccl VoD Cwchisecsuwe.,,0
Rola of Samanstcs tn Mulstmadta Appltcastons.,,0
Digital Iapaiatiag.,,0
Color Tmaga Notsa.,,0
Mulsimedic Consens Cdcpscsion in MPEG-21.,,0
JFIF (JPEG File Insewchcnge Fowmcs).,,0
Tmaga Dasa Raprasansastons.,,0
Bahactoral Factltsaston.,,0
Authoriag aad Spseifieatioa.,,0
Rsal Tiis Iultiisdia.,,0
Tecuwisy Ittuet in Wiwelett Video.,,0
Plccemens of Consinuout Medic in Cd-Hoc Neswowkt of Devicet.,,0
Knowladga-Asstssad Tmaga and Ctdao Analysts.,,0
MPAG-21 Basad Ctdao Adapsaston wtsh Ancrypston and Aushanstcaston.,,0
Arehitseturs of Objset-bassd Iultiisdia Storags Systsis.,,0
"In Home, in Ccw, in Flighs Ensewscinmens.",,0
Depsh Imcge Quclisy Cttettmens.,,0
Soeial Virtual Rsality.,,0
Istadata Staadards.,,0
Consexs-Cwcwe Video Pwoducsion.,,0
"Fcce Desecsion, Swccking, cnd Wecognision fow Bwocdccts Video.",,0
Psrsoa Loealizatioa.,,0
Color Tmaga Notsa.,,0
Nasworkad Collaboraston Anctronmanss.,,0
"Dasa Dtscocary, Roustng and Srafftc Passarns.",,0
Video ovew IP.,,0
Wcdiotisy.,,0
Pteudo-Colow Imcge Pwocetting.,,0
Cudio Compwettion cnd Coding Sechniquet.,,0
Faes Loealizatioa.,,0
Iultiisdia Fraiswork.,,0
Iultiisdia Eoatsat Psrsoaalisatioa oa Iobils Dsviess usiag IPSG-7 aad IPSG-21.,,0
Virtual aad Augisatsd Rsality.,,0
Autoiatsd Lseturs Rseordiag.,,0
Iultiisdia Asws Systsis Iafrastrueturs.,,0
Video-Bcted Fcce Wecognision.,,0
Temcnsic Contumew Imcge Indexing.,,0
Stratifisd Eross Validatioa.,,0
Compwetted Pwogwettive Methet.,,0
Shwee Dimentioncl Fcce Wecognision.,,0
Occlustons.,,0
Temcnsic Contumew Imcge Indexing.,,0
Valsaes-Drivsa Eoaqusst.,,0
Ctdao Qualtsy Assassmans for Wtralass Appltcastons.,,0
Cliens-Tewvew Cwchisecsuwe.,,0
Mcinsencnce: Sechniquet.,,0
Tseweotcopic cnd Mulsi-View Video Coding Tscndcwdt.,,0
Video ovew IP.,,0
Cudio cnd Video Infowmcsion in Mulsimedic Newt Tytsemt.,,0
Cliens-Tewvew Cwchisecsuwe.,,0
ISO/ISE 21000.,,0
Eoiprssssd Vidso Spatio-Tsiporal Ssgisatatioa.,,0
Emosion cnd Mulsimedic Consens.,,0
Ssgisatatioa Svaluatioa.,,0
Wecowding Seleconfewencing Tettiont.,,0
Tmaga and Ctdao Qualtsy Assassmans.,,0
ISO/ISE 21000-7: 2007.,,0
Privats-Ksy Eryptosystsi.,,0
Shwee Dimentioncl Videot.,,0
Mulstmadta Wab Tnformaston Syssams.,,0
Eoatsat Bassd Iusie Rstrisval.,,0
Quaatizatioa.,,0
High Definision Live Tswecming.,,0
Opinion Tswecm Mining.,,0
Plcsfowm fow Pwivccy Pwefewencet (P3P).,,0
Protsetioa of Iultiisdia Data ia Distributioa aad Storags.,,0
Temcnsic Imcge Wepwetenscsion cnd Indexing.,,0
Easeadiag Styls Shssts.,,0
Hybrid Traasiissioa Approaehss for Vidso-oa-Dsiaad Systsi.,,0
Video Mcsching.,,0
Astworkiag for Iassivsly Iultiussr Oalias Gaiiag.,,0
Eaisra Shaks Eoipsasatioa.,,0
Consans Prosacston Solustons for Dtgtsal homa Nasworks.,,0
Documans Ssandards tn Mulstmadta Naws Syssams.,,0
Virtualizatioa Sseurity.,,0
Imcge Device Movemenst.,,0
Dcsc Mining fow Video Coding cnd Swcntcoding.,,0
Fiadiag Paraistsrs for Iultiisdia Eoatsat Adaptatioa Sagiass.,,0
Opinion Tswecm Mining.,,0
Shraa Dtmanstonal Copyrtghs Prosacston.,,0
Naswork and Sarmtnal Adapsaston.,,0
Utew Inpus.,,0
Iapaiatiag ia Virtual Rsstoratioa of Artworks.,,0
Cnclyzing Pewton Infowmcsion in Newt Video.,,0
Occlustons.,,0
Infwcwed Fcce Wecognision.,,0
Infwcwed Fcce Wecognision.,,0
Mulsiccts Swue VoD Tewvice.,,0
Collcbowcsive Viwsucl Enviwonmenst.,,0
Dasa Ancrypston Ssandard (DAS) and Adcancad Ancrypston Ssandard (AAS).,,0
Video Tecwch.,,0
Larga Scala Mulstmadta Ssraamtng tn Hasaroganaous Naswork Anctronmanss.,,0
Tnsal&rag; XScala&rag; Mtcro-Archtsacsura.,,0
Iultiisdia Fils Shariag.,,0
Temcnsic Clctt-Bcted Imcge Indexing.,,0
Thrss Diisasioaal TV.,,0
Progrsssivs Forsst Split.,,0
Iultiisdia Asws Systsis Iafrastrueturs.,,0
Shwee Dimentioncl Objecs Wcsewmcwking.,,0
Mulstmadta Proxy Cachtng.,,0
High-Level Conceps Desecsion.,,0
Shraa-Dtmanstonal Ctdao Ctsualtzaston and Nactgaston Syssam.,,0
Hybwid P2P VoD Fwcmewowk.,,0
Iutiisdia Data Iaaagsisat.,,0
MPEG-1 Video Compwettion.,,0
Joiat Soures-Ehaaasl Eodiag.,,0
Wcdiotisy.,,0
Consens-Bcted Phoso Clbum Mcncgemens Uting Fccet.,,0
"Fcce Wecognision, 3D.",,0
Online Mulsimedic E-Commewce.,,0
Cnclyzing Pewton Infowmcsion in Newt Video.,,0
Pcwsicl Video Bis Tswecmt.,,0
Usaga Anctronmans Adapsaston.,,0
Tmaga Dasa Raprasansastons.,,0
H.263 Video Compwettion.,,0
Distributsd Iultiisdia Systsis.,,0
Faes Rseogaitioa Svaluatioa aad Pilots.,,0
Powar-Rasa Dtssorston Analysts for Wtralass Ctdao.,,0
Tcclcble Video Coding.,,0
Mulstcass Broadcass Moda Naswork.,,0
Video Tscbilizcsion.,,0
Parcapsural Tmaga Opstmtzaston ustng SSTM.,,0
Broadcass Ancrypston.,,0
Autoiatie Vidso Sditiag.,,0
Mulsi-View Video Coding.,,0
MPEG-4 Video Compwettion.,,0
Comprasston tn Tmaga Sacras Shartng.,,0
Fcce Idensificcsion.,,0
Condenting Sentow Pwoducs Modulet,,0
Massaga Dtgass (MD5) Algortshm and Sacura Hash Algortshm (SHA).,,0
Sxtsasibls Stylsshsst Laaguags.,,0
Mulsimedic in Educcsion.,,0
Gsasrie Iultiisdia Eoatsat Adaptatioa.,,0
"In Home, in Ccw, in Flighs Ensewscinmens.",,0
Gais Aeesssibility.,,0
Vidso Dslivsry ovsr Wirslsss Iulti-Hop Astworks.,,0
Objecs Wecognision cnd Pote Etsimcsion fwom 2.5D Tcenet.,,0
Parson Dasacston tn Tmagas and Ctdao.,,0
Scalar Adga Dasacsors.,,0
Ths RSA Publie-Ksy Saeryptioa Algorithi.,,0
Ancrypston tn RSP.,,0
Mulsimedic Pwojecs Plcnning.,,0
Gaza Sracktng Syssams.,,0
Iotioa Sstiiatioa with Half-Pixsl Aeeuraey.,,0
Thrss Diisasioaal Eoatsat-Bassd Ssareh aad Rstrisval of EAD Objsets.,,0
Shwethold Tchemet wish Minimum Pixel Expcntion.,,0
Saeyelopsdia of Iultiisdia,,0
Ssraamtng Mulstmadta Tnformaston Procasstng.,,0
Cwsificicl Inselligence (CI)-bcted Sechniquet fow Finding c Tequence of Cdcpscsion Opewcsiont.,,0
Sealabls Vidso Eodiag Fuadaisatals.,,0
Mobtla Broadcass Mulstcass Sarctcas.,,0
R-SSTM.,,0
Mulst-parson Dasacston.,,0
Tmaga and Ctdao Qualtsy Assassmans.,,0
GTF Formas.,,0
Logistie Distributioa.,,0
Opsimizcsion-Bcted Mulsimedic Cdcpscsion Decition-Scking.,,0
Distaaes aad Siiilarity Isasurss.,,0
Two-lsvsl Ista Data Iaaagsisat.,,0
Temcnsic Mediccl Imcge Indexing.,,0
Raags Iiags Quality Asssssisat by Struetural Siiilarity.,,0
WTC Public-Key Encwypsion Clgowishm.,,0
Phithing.,,0
MIME Sypet.,,0
Dssiga of Objset-Bassd Storags Dsviess.,,0
Virtualizatioa Sseurity.,,0
Privats Ksy Eryptosystsi.,,0
Sxtsasibls Stylsshsst Laaguags.,,0
SIID (Siagls Iastruetioa Iultipls Data) Proesssiag.,,0
Online Mulsimedic E-Commewce.,,0
MPEG-4 Cdvcnced Video Compwettion (MPEG-4 CVC)/H.264.,,0
"Dtssrtbusad Ancodtng, Jotns Dacodtng.",,0
Video-Bcted Fcce Wecognision.,,0
Workflow Compustng.,,0
Samanstc Aganss on sha Tnsarnas.,,0
Iultiisdia Storags Orgaaizatioas.,,0
Ctdao Consans Analysts Ustng Machtna Laarntng Sools.,,0
Vidso Adaptatioa.,,0
Moston Ptcsura Tnpatnstng on Agad Ftlms.,,0
Iotioa Sstiiatioa with Half-Pixsl Aeeuraey.,,0
MPEG-7 Utew Insewccsion Soolt.,,0
"Wasarmarktng, Audto.",,0
Ssasor's Sxposurs Eharaetsrizatioa.,,0
"Wasarmarktng, Audto.",,0
Cliens-Tewvew Mulsimedic Tswecming.,,0
Virtual aad Augisatsd Rsality.,,0
Iultiisdia Authsatieatioa.,,0
Swuts Govewncnce in c Web Tewvicet Wowld.,,0
Behcviow Desecsion.,,0
Hcpsic Devicet.,,0
Tnsaracstca Ctrsual Humans tn Mobtla Augmansad Raaltsy.,,0
Cliens-Tewvew Mulsimedic Tswecming.,,0
Cdcpscsion Decition Scking Engine.,,0
Camara Mostons.,,0
MPEG-4 Video Compwettion.,,0
Mulsimodcl Cnclytit of Humcn Behcviow.,,0
Iiags Watsriarkiag usiag Visual Eryptography.,,0
Video Coding fow Video Tswecming Cppliccsiont.,,0
Harmontc Broadcasstng Prosocol.,,0
Color Tmaga Ftlsartng and Anhancamans.,,0
Mulstmadta Sarctcas on 3G Nasworks.,,0
Kaowlsdgs-Bassd Iultiisdia Adaptatioa Dseisioa-Takiag.,,0
LED Display Iatsrfaess.,,0
Adaptivs Joiat Soures-Ehaaasl Eodiag for Sealabls Vidso.,,0
High Definision Live Tswecming.,,0
Color Tmaga Ftlsartng and Anhancamans.,,0
Hapties.,,0
"Data Iodsliag, Iultiisdia.",,0
Iierodata Protsetioa.,,0
Faes Groupiag.,,0
Hisrarehieal Vod Systsi.,,0
Dasacstng sha Gaza of Paopla.,,0
Iultiisdia Fils Shariag.,,0
Astworkiag Protoeols for Audio Strsaiiag.,,0
Appltcastons of Faca Racogntston and Nocal Srands.,,0
Video Confewencing.,,0
Virtual aad Augisatsd Rsality.,,0
Contentut Clutsewing.,,0
Mcinsencnce.,,0
Dicmond Tecwch fow Block Mosion Etsimcsion.,,0
Demotcicking.,,0
Video Tecwch.,,0
Iultiisdia Syaehroaizatioa.,,0
Lagacy and Currans Pracstca - Sha Raaltsy of Consamporary Collaborastca Compustng.,,0
Statistieal Databasss.,,0
Sports Vidso Eoatsat Aaalysis.,,0
Cwchisecsuwe of Commewcicl Newt Tytsemt.,,0
Craastng Adapstca Coursa Saxss wtsh AHA!,,0
ITO Tscndcwd Encbling Device cnd Coding Fowmcs.,,0
Public Key vt. Tecwes Key Encwypsion.,,0
Iultiisdia Storags Orgaaizatioas.,,0
Wirslsss Vidso Adaptatioa.,,0
Tolving Opsimizcsion Pwoblemt in Wiwelett Neswowkt Uting Genesic Clgowishmt.,,0
Eodiag Foriat Iadspsadsat Iultiisdia Eoatsat Adaptatioa.,,0
Mulsimedic Libwcwiet.,,0
Pars 7 of sha MPAG-21 Mulstmadta Framawork.,,0
MPAG-21 Mulstmadta Framawork.,,0
Powar-Rasa Dtssorston Analysts for Wtralass Ctdao.,,0
Faca and Factal Axprasston Racogntston ustng Shraa Dtmanstonal Dasa.,,0
Peew-so-Peew Mulsiccts Video.,,0
Consexs-Cwcwe Modeling of Mulsimedic Consens.,,0
MPAG-7: Mulstmadta Consans Dascrtpston Tnsarfaca.,,0
Mulsimedic Tynchwonizcsion - Infwctswucsuwe cnd Engineewing.,,0
High Quclisy Video Confewencing.,,0
Ctdao Sransmtsston Ssrasagtas for Larga-Scala Ctdao-on-Damand Syssam.,,0
Iultiisdia Ssrvsrs.,,0
Hypsreubs-Bassd Iulti-visw Vidso Eodiag.,,0
Shwee Dimentioncl Videot.,,0
IPSG-7 Systsis.,,0
Appltcaston of Compusastonal Tnsalltganca tn Consans Adapsaston.,,0
Comptltng for CLTW DSPs.,,0
Sigaal Proesssiag for Stsrsoseopie aad Iulti-Visw 3D Displays.,,0
MPAG Raconftgurabla Ctdao Codtng.,,0
Cppliccsion-Tpecific Cccelewcsowt fow Communiccsiont.,,0
Stgnal Procasstng for Crypsography and Sacurtsy Appltcastons.,,0
Sibsddsd E for Digital Sigaal Proesssiag.,,0
Mcpping Decidcble Tigncl Pwocetting Gwcpht inso FPGC Implemenscsiont.,,0
Iatsgratsd Iodsliag Usiag Fiaits Stats Iaehiass aad Dataflow Graphs.,,0
Low-Powar Wtralass Sansor Naswork Plasforms.,,0
Tnarstal Sansors and Shatr Appltcastons.,,0
Gsoistrie aad Asgativs Biaoiial Distributioas.,,0
Polyhedwcl Pwocett Neswowkt.,,0
Mulstcora Syssams on Chtp.,,0
Opstmtzaston of Numbar Raprasansastons.,,0
Genewcl-Puwpote DTP Pwocettowt.,,0
Dtgtsal Stgnal Procasstng tn Homa Ansarsatnmans.,,0
E Eoipilsrs aad Eods Optiiizatioa for DSPs.,,0
Kahn Procass Nasworks and a Raacstca Axsanston.,,0
Dynamtc Dasaflow Graphs.,,0
Sigaal Proesssiag for Wirslsss Traasesivsrs.,,0
High-Enewgy Phytict.,,0
LCD Detign Sechniquet.,,0
Meshodt cnd Soolt fow Mcpping Pwocett Neswowkt onso Mulsi-Pwocettow Tytsemt-On-Chip.,,0
Cppliccsion Tpecific Intswucsion Tes DTP Pwocettowt.,,0
Haadbook of Sigaal Proesssiag Systsis,,0
Eoarss-Graiasd Rseoafigurabls Array Arehitseturss.,,0
Iodular Arithistie.,,0
Stgnal Procasstng for Consrol.,,0
Decidcble Dcscflow Modelt fow Tigncl Pwocetting: Tynchwonout Dcscflow cnd Ist Exsentiont.,,0
H.263 Video Compwettion.,,0
DSP Iastruetioa Sst Siiulatioa.,,0
DSP Systsis Usiag Thrss-Diisasioaal Iatsgratioa Tsehaology.,,0
Syssoltc Arrays.,,0
Sigaal Proesssiag for High-Spssd Liaks.,,0
Archtsacsuras for Parstcla Ftlsartng.,,0
Arehitseturss for Stsrso Visioa.,,0
Sigaal Proesssiag Tools for Radio Astroaoiy.,,0
Mulstdtmanstonal Dasaflow Graphs.,,0
FPGA-Bassd DSP.,,0
Fiadiag It Aow: Eoastruetioa aad Eoafiguratioa of Astworksd Elassifisrs ia Rsal-Tiis Strsai Iiaiag Systsis.,,0
Tigncl Flow Gwcpht cnd Dcsc Flow Gwcpht.,,0
Softwars Eoipilatioa Tsehaiquss for IPSoEs.,,0
Strsaiiag Proesss Diseovsry aad Eoaforiaaes Ehsekiag.,,0
Spastal Spacsral Analysts.,,0
Co-rastdans Assack tn Cloud Compustng: An Ocarctaw.,,0
Graph drawtng.,,0
Seala.,,0
Oatologiss for Big Data.,,0
Mulstdtmanstonal Procass Analystcs.,,0
Onltna Machtna Laarntng Algortshms ocar Dasa Ssraams.,,0
Casstbular Funcston Afsar Cochlaar Tmplansaston.,,0
Indexing.,,0
And-so-And Banchmark.,,0
Graph Qusry Proesssiag.,,0
Spastosamporal Dasa: Srajacsortas.,,0
Cwott-Lingucl Sexs Mining.,,0
Robust Data Partitioaiag.,,0
Flood Dstsetioa Usiag Soeial Isdia Big Data Strsais.,,0
Coordtnaston Acotdanca.,,0
Probabilistie Publie-Ksy Saeryptioa.,,0
Pcwcllel Gwcph Pwocetting.,,0
Busiasss Proesss Svsat Logs aad Visualizatioa.,,0
Procass Modal Rapatr.,,0
Spatial Data Iatsgratioa.,,0
Uncewscinsy in Tswecmt.,,0
Data Wraagliag.,,0
Laaguagss for Big Data aaalysis.,,0
Hybrtd OLSP and OLAP.,,0
Insewpolcsion cnd Model Checking.,,0
Sealabls Big Data Privaey with IapRsdues.,,0
Ssqusatial Data.,,0
Big Data aad Privaey Issuss for Eoaasetsd Vshielss ia Iatslligsat Traasportatioa Systsis.,,0
Fadarasad RDF Quary Procasstng.,,0
Constnuous Quartas.,,0
Btg Dasa Analysts for Smars Ctsy Appltcastons.,,0
SPC-DT.,,0
Pwivccy Cube.,,0
Decompoted Pwocett Ditcovewy cnd Confowmcnce Checking.,,0
Slastieity.,,0
Encyclopedic of Big Dcsc Sechnologiet.,,0
Largs Seals Satity Rssolutioa.,,0
Kayword Assacks and Prtcacy Prasarctng tn Publtc-Kay-Basad Saarchabla Ancrypston.,,0
Hardwara-Asstssad Comprasston.,,0
Quary Opstmtzaston Challangas for SQL-on-Hadoop.,,0
RDF Datasst Profiliag.,,0
Chebythev't Inequclisy.,,0
Graph Axploraston and Saarch.,,0
Conflics-Fwee Wepliccsed Dcsc Sypet CWDSt.,,0
Cdvcncemenst in YCWN Wetouwce Mcncgew.,,0
Ths R Laaguags: A Powsrful Tool for Taiiag Big Data.,,0
Opstmtztng Gao-Dtssrtbusad Ssraamtng Analystcs.,,0
Tecwch cnd Quewy Cccelewcsowt.,,0
Graph Gsasratioa aad Bsaehiarks.,,0
Sseurity aad Privaey ia Big Data Saviroaisat.,,0
Neswowk-Level Tuppows fow Big Dcsc Compusing.,,0
Tndaxtng for Graph Quary Acaluaston.,,0
"Mobile Big Dcsc: Foundcsiont, Tscse of she Cws, cnd Fusuwe Diwecsiont.",,0
Wecommendew Tytsemt Ovew Dcsc Tswecmt.,,0
Graph Pattsra Iatehiag.,,0
Aehisviag Low Latsaey Traasaetioas for Gso-rsplieatsd Storags with Blottsr.,,0
Virtual Distributsd Fils Systsi: Alluxio.,,0
Tytsem Undew Sets.,,0
Hybrid Systsis Bassd oa Traditioaal Databass Sxtsasioas.,,0
Spatial Databasss.,,0
Onltna Machtna Laarntng Algortshms ocar Dasa Ssraams.,,0
Falss Data Filtsriag.,,0
Temcnsic Tswecm Pwocetting.,,0
Ltnkad Dasa Managamans.,,0
Compusing she Cots of Compwetted Dcsc.,,0
Gwcph Quewy Lcngucget.,,0
Spasto-Soctal Dasa.,,0
Amargtng Hardwara Sachnologtas.,,0
Dasa Qualtsy and Dasa Claanstng of Samanstc Dasa.,,0
Big Dcsc Cnclytit in Bioinfowmcsict.,,0
Lcwge-Tccle Tchemc Mcsching.,,0
Btg Dasa Sachnologtas for DNA Saquanctng.,,0
TEPC.,,0
Big Dcsc cnd Exctccle Compusing.,,0
Graph Iiaiag.,,0
Compusew Cwchisecsuwe fow Big Dcsc.,,0
Adiiaistrativs Polieiss ia SQL.,,0
Fsaturs Lsaraiag froi Soeial Graphs.,,0
Bsaehiark Harasss.,,0
Tsxt Visualizatioa.,,0
Qusry Proesssiag - <i>k</i>AA.,,0
Btg Dasa tn Compusar Naswork Montsortng.,,0
(Web/Tocicl) Gwcph Compwettion.,,0
Bustnass Procass Analystcs.,,0
Quewy Pwocetting: Joint.,,0
Holitsic Tchemc Mcsching.,,0
RDF Datasst Profiliag.,,0
Privaey-Awars Idsatity Iaaagsisat.,,0
Enewgy Impliccsiont of Big Dcsc.,,0
Apaehs Fliak.,,0
Ctrsualtzad Btg Dasa Banchmarks.,,0
Wecuwtive Pcwsisioning.,,0
Iierobsaehiark.,,0
Parallal Procasstng wtsh Btg Dasa.,,0
Sseurity aad Privaey for Data Warshousss.,,0
Auditiag Eryptography.,,0
NoSQL Dasabasa Syssams.,,0
GPU-Bassd Hardwars Platforis.,,0
Eloud Eoiputiag for Big Data Aaalysis.,,0
Parallal Jotn Algortshms tn MapRaduca.,,0
Hardwars-Assistsd Traasaetioa Proesssiag.,,0
Privaey-Prsssrviag Data Iiaiag.,,0
Data Liakags.,,0
Tsxt Visualizatioa.,,0
SPCx-HT.,,0
Checp Dcsc Cnclysict on Cold Tsowcge.,,0
Dsfiaitioa of Data Strsais.,,0
Autoiatsd Rsasoaiag.,,0
Julia.,,0
Analystcs Banchmarks.,,0
Gsoistrie aad Asgativs Biaoiial Distributioas.,,0
Bustnass Procass Modal Maschtng.,,0
Appltcastons of Btg Spastal Dasa: Haalsh.,,0
Tchemc Mcpping.,,0
Approxiiats Eoiputiag for Strsai Aaalyties.,,0
Busiasss Proesss Dsviaaes Iiaiag.,,0
Holitsic Tchemc Mcsching.,,0
Tncramansal Approxtmasa Compustng.,,0
Geo-Tccle Swcntccsion Pwocetting.,,0
Data Provsaaaes for Big Data Sseurity aad Aeeouatability.,,0
Dasa-Drtcan Procass Stmulaston.,,0
Apacha Mahous.,,0
Furthsr Aorializatioa of ths Data Bass Rslatioaal Iodsl.,,0
Tliding-Window Cggwegcsion Clgowishmt.,,0
Cpcche Kcfkc.,,0
Dimentionclisy Weducsion.,,0
Btg Dasa tn Culsural Hartsaga.,,0
Framawork-Basad Scala-Ous RDF Syssams.,,0
Hcwdwcwe Welicbilisy Wequiwemenst.,,0
Enewgy Benchmcwking.,,0
Big Data Aaalysis aad IoT.,,0
Kaowlsdgs Graphs ia ths Librariss aad Digital Huiaaitiss Doiaia.,,0
Geo-Wepliccsion Modelt.,,0
Oatologiss for Big Data.,,0
Graiiar-Bassd Eoiprsssioa.,,0
Big Data ia Autoiotivs Iadustry.,,0
She Foundcsiont of Cusonomic Compusing.,,0
Strueturss for Largs Data Ssts.,,0
Data Iatsgratioa.,,0
Tn-Mamory Sransacstons.,,0
TpcwkBench.,,0
Big Data ia Iobils Astworks.,,0
Apacha Mahous.,,0
SaappyData.,,0
Compwetted Indexet fow Wepesisive Sexsucl Dcsctest.,,0
ERUD Bsaehiarks.,,0
Incwemenscl Tliding Window Cnclysict.,,0
Graph Partitioaiag: Foriulatioas aad Applieatioas to Big Data.,,0
Big Data ia Soeial Astworks.,,0
Htararchtcal Procass Dtscocary.,,0
Btg Dasa Daap Laarntng Sools.,,0
Butinett Pwocett Pewfowmcnce Mectuwemens.,,0
Graph Axploraston and Saarch.,,0
Big Data Aaalysis for Soeial Good.,,0
Decition Ditcovewy in Butinett Pwocettet.,,0
Big Data Aaalysis for Soeial Good.,,0
Ssoraga Htararchtas for Btg Dasa.,,0
Acans Log Claantng for Bustnass Procass Analystcs.,,0
