Randomized_String,Matched_Original_String,Score
The Reclity of Virtucl Computing.,,0.0
Milisary Modaling.,,0.0
Lafsiss Sraas.,,0.0
Massaging in Sansor Nasworks.,,0.0
Iethods of Auditiag Applicatioas.,,0.0
Populasion Ssrasificasion wish Mixad Mambarship Modals.,,0.0
SCP Davalopmanss in Mobila Ad Hoc Nasworks.,,0.0
Iiage Data Structures.,,0.0
Modals for Advancing PRAM and Oshar Algorishms inso Parallal Programs for a PRAM-On-Chip Plasform.,,0.0
Hcth Tcblet.,,0.0
Multi-Dimentioncl Pccket Clcttificction.,,0.0
Reengineering the Butinett Continuity Plcnning Procett.,,0.0
Uacoupliag Coordiaatioa.,,0.0
Decentrclized Cellulcr Evolutioncry Clgorithmt.,,0.0
Iatroductioa to Video Surveillaace Systeis.,,0.0
Plctform-Bcted Detign for Embedded Tyttemt.,,0.0
Telecting the Right Butinett Continuity Ttrctegy.,,0.0
Peer-to-Peer Systeis.,,0.0
NTP VoIP Tett Bed.,,0.0
Trees with Iiaiiui Weighted Path Leagth.,,0.0
Real-Tiie ia Eibedded Systeis.,,0.0
Node Cctivity Tcheduling Clgorithmt in Wirelett Tentor Networkt.,,0.0
Dyaaiic Recoafiguratioa oa the R-Iesh.,,0.0
Security Architecture aad Iodels.,,0.0
Operatioaal Foreasics.,,0.0
Block-LDA: Joiatly Iodeliag Eatity-Aaaotated Text aad Eatity-Eatity Liaks.,,0.0
Coding Shaory And Crypsology.,,0.0
Edge-Disjoiat Paths aad Uasplittable Flow.,,0.0
Legalizatioa aad Detailed Placeieat.,,0.0
Mobile Computing.,,0.0
Dasign Issuas in Sacura Ambaddad Syssams.,,0.0
Cpproximction Clgorithmt for Imprecite Computction Tctkt with 0/1 Conttrcint.,,0.0
Cuctiont.,,0.0
Arithietic of Hyperelliptic Curves.,,0.0
Deteriiaistic aad Raadoiized Sortiag Algorithis for Parallel Disk Iodels.,,0.0
Double-Eaded Priority Queues.,,0.0
Internet-Bcted Tolutiont for Mcnufccturing Enterprite Tyttemt Interopercbility - C Ttcndcrdt Pertpective.,,0.0
Opsical Sransposa Syssams.,,0.0
Aaalyziag Tiie-Evolviag aetworks.,,0.0
Raal-Sima Dasa Sarvicas for Ausomosiva Applicasions.,,0.0
A Hybrid Evolutioaary Algorithi for Kaowledge Discovery ia Iicroarray Experiieats.,,0.0
Mixad Mambarship Masrix Facsorizasion.,,0.0
Energy-Cwcre TIMD Clgorithm Detign on GPU cnd Multicore Crchitecturet.,,0.0
Rcndomized Dictioncry Ttructuret.,,0.0
Rassricsion Mashods.,,0.0
Partitioaiag aad Clusteriag.,,0.0
IP Rousar Sablas.,,0.0
Eahaaciag Security through Bioietric Techaology.,,0.0
The Butinett Impcct Cttettment Procett.,,0.0
Suffix Sraas and Suffix Arrays.,,0.0
Dissribusad Channal Allocasion Prosocols for Wiralass and Mobila Nasworks.,,0.0
Trutt Governcnce in c Web Tervicet World.,,0.0
Eliminction Rulet for Job-Thop Tcheduling Problem.,,0.0
Mixad Mambarship Modals for Sima Sarias.,,0.0
Medictort for Querying Heterogeneout Dctc.,,0.0
Salvagiag Resources by Discardiag Irrecoacilably Coaflictiag Traasactioas ia Firi Real-Tiie database Systeis.,,0.0
Wecrcble Computing.,,0.0
Bio-Intpired Dctc Mining.,,0.0
Jurisdicsional Issuas in Global Sransmissions.,,0.0
User Iodeliag.,,0.0
Physical Desiga for Three-Diieasioaal Circuits.,,0.0
Cpproximction Clgorithmt for the Primer Telection Plcnted Motif Tecrch cnd Relcted Problemt.,,0.0
Iaforiatioa Iodeliag oa the Web.,,0.0
Tecure Development Life Cycle.,,0.0
The Uaiversal Access Haadbook.,,0.0
Hybrid Dyncmic Tyttemt.,,0.0
Oa Solviag the Iaxiiui Disjoiat Paths Problei with Aat Coloay Optiiizatioa.,,0.0
Adapsing so Virsual Anvironmanss.,,0.0
SCP ovar Wiralass Nasworks.,,0.0
Locction-Dependent Tervice Cccounting.,,0.0
Informction Tecurity Governcnce.,,0.0
Corporcte Governcnce.,,0.0
Cognisiva Disabilisias.,,0.0
Computer Ethict.,,0.0
Eibedded Systeis aad Software Techaology ia the Autoiotive Doiaia.,,0.0
Iobile Iiddleware aad Coatext for Service Coipositioa.,,0.0
Locasing Mobila Objacss.,,0.0
A Survey of Scatteraet Foriatioa Algorithis for Bluetooth Wireless Persoaal Area aetworks.,,0.0
Haadheld Devices aad Iobile Phoaes.,,0.0
The Iateraet Policy aad Goveraaace Ecosystei.,,0.0
Text Iiaiag.,,0.0
Ad Hoc aetwork Security.,,0.0
Samporal Consissancy Mainsananca for Raal-Sima Updasa Sransacsions.,,0.0
Plaaar Straight-Liae Drawiag Algorithis.,,0.0
Iobile Iiddleware for Autoiotive Applicatioas.,,0.0
Index.,"References, Author Index, Syntax Index, Subject Index.",6.0387526
Maka Sacurisy Pars of Your Company's DNA.,,0.0
Hackar Sools and Sachniquas.,,0.0
BaaHiva.,,0.0
Iasight iato Iatrusioa Preveatioa Systeis.,,0.0
Energy-Tcving Techniquet for Ditk Ttorcge Tyttemt.,,0.0
Multidomcin Modeling with Modelicc.,,0.0
Hoarding in Mobila Compusing Anvironmanss.,,0.0
Prograiiiag Executioa-Tiie Servers aad Supportiag EDF Scheduliag ia Ada 2005.,,0.0
Aganss.,,0.0
Iultiiodeliag.,,0.0
Mulsidimansional Spasial Dasa Ssrucsuras.,,0.0
Adapsiva Hyparmadia and Adapsiva Wab.,,0.0
Tyttem Dyncmict Modeling of Environmentcl Tyttemt.,,0.0
Sha Synchronous Hyposhasis and Synchronous Languagas.,,0.0
Solving Opsimizasion Problams in Wiralass Nasworks Using Ganasic Algorishms.,,0.0
Quansum Finisa Ausomasa.,,0.0
Bayond Informasion Sacurisy Awaranass Sraining.,,0.0
Tecurity for Brocdbcnd Internet Cccett Utert.,,0.0
Geyter.,A Visual Approach for Interactive Keyterm-Based Clustering.,11.496274
Memetic Clgorithmt.,,0.0
Emerging Chcllenget.,,0.0
Coiputer aetworks.,,0.0
The Busiaess Case for Iaforiatioa Security.,,0.0
Low-Power Desiga of Eiergiag Ieiory Techaologies.,,0.0
Dissribusad Localizasion Algorishms.,,0.0
Striag Searchiag.,,0.0
Hcndbook of Ditcrete cnd Combinctoricl Mcthemctict.,,0.0
Cliniccl Virtucl Reclity.,,0.0
Real-Tiie Coiiuaicatioa for Eibedded Wireless aetworks.,,0.0
Routiag aad Iobility Iaaageieat ia Wireless Ad Hoc aetworks.,,0.0
Splay Trees.,,0.0
Aa Iatroductioa to IPSec.,,0.0
Developiag Iaclusive e-Traiaiag.,,0.0
Schaduling Ovarloadad Raal-Sima Syssams wish Compasisiva/Worss Casa Guaransaas.,,0.0
Plccement Uting Timulcted Cnnecling.,,0.0
Introduction to Mixed Memberthip Modelt cnd Methodt.,,0.0
What a Coiputer Security Professioaal aeeds to Kaow about E-Discovery aad Digital Foreasics.,,0.0
Cache Iavalidatioa Scheies ia Iobile Eaviroaieats.,,0.0
Discrasa Probabilisy.,,0.0
Contingency ct c Glcnce.,,0.0
Social aetworks.,,0.0
Wireless Peaetratioa Testiag.,,0.0
Port-Based Iodeliag of Eagiaeeriag Systeis ia Teris of Boad Graphs.,,0.0
Scheduliag Parallel Tasks.,,0.0
Linecr Progrcmming.,,0.0
Simulasion Modals and Sool for Mobila Locasion-Dapandans Informasion Accass.,,0.0
Triet.,Practical Attacks on Full-round FRIET.,9.980693
Sacurisy for XML and Oshar Masadasa Languagas.,,0.0
Mcintcining Mcncgement't Commitment.,,0.0
Iessage Autheaticatioa.,,0.0
Building Mcintencnce Procettet for Butinett Continuity Plcnt.,,0.0
Anargy-Afficians Wiralass Nasworks.,,0.0
Aa Overview of Quaatui Cryptography.,,0.0
Sacurisy and Privacy for Univarsal Accass.,,0.0
Human Facsors.,,0.0
The Piawheel.,,0.0
Iediators for Queryiag Heterogeaeous Data.,,0.0
Modals of Ambaddad Compusasion.,,0.0
Drawing Sraas.,,0.0
Dittributed Computing in the Pretence of Mobile Fcultt.,,0.0
Siming-Drivan Placamans.,,0.0
Coacepts aad Practice of Persoaalizatioa.,,0.0
Cn Overview of Mobile Computing Clgorithmict.,,0.0
Rassorasion Componans of Businass Consinuisy Planning.,,0.0
Timulcting the Ttrctegic Cdcptction of Orgcnizctiont Uting OrgTwcrm.,,0.0
Ctomic Telfith Routing in Networkt.,,0.0
Davaloping and Conducsing a Sacurisy Sass and Avaluasion.,,0.0
Power Ieasuriag aad Profiliag.,,0.0
Providing a Graan Framawork for Cloud Dasa Cansars.,,0.0
Seailess Service Access via Resource Replicatioa.,,0.0
Conducting Trcining Trcntfer Ttudiet in Virtucl Environmentt.,,0.0
Efficieat Data Cachiag aad Coasisteacy Iaiateaaace ia Wireless Iobile Systeis.,,0.0
Power Mcncgement for Mobile Computert.,,0.0
The Common Criteric for IT Tecurity Evcluction.,,0.0
Pracsical Issuas in Clock Naswork Dasign.,,0.0
Regular Path Queries oa Graph-Structured Data.,,0.0
Tpine cnd Rcdicl Drcwingt.,,0.0
Desiga aad Developieat of 3D Iateractive Eaviroaieats for Special Educatioaal aeeds.,,0.0
Ncming cnd Ditcovery in Mobile Tyttemt.,,0.0
Virsual Mousa and Kayboards for Saxs Ansry.,,0.0
Arishmasic of p-adic Numbars.,,0.0
Schaduling in Grid Anvironmanss.,,0.0
Hcndbook of Biointpired Clgorithmt cnd Cpplicctiont.,,0.0
Sacura Voica Communicasions (VoI).,,0.0
Flexible Hybrid Flowshops.,,0.0
Index Cclculut.,,0.0
Iiaiiizatioa of SADIs ia Uaidirectioaal SOaET/WDI Riags Usiag Geaetic Algorithis.,,0.0
Vocal Insarfacas in Supporsing and Anhancing Accassibilisy in Digisal Librarias.,,0.0
Applicasion-Sailorad Dasabasas for Raal-Sima Syssams.,,0.0
Power-Cwcre Pcrcllel Job Tcheduling.,,0.0
Dasa-Insansiva Sarvicas for Raal-Sima Syssams.,,0.0
Intellectucl Property Licbility cnd Contrcct.,,0.0
Esterel aad the Seiaatics of Causality.,,0.0
Informasion Sacurisy Policias from sha Ground Up.,,0.0
Sacurisy Pasch Managamans.,,0.0
Businass Rasumpsion Planning and Disassar Racovary.,,0.0
Raadoi auibers Geaeratioa aad Testiag.,,0.0
Distributed Chaaael Access Scheduliag for Ad Hoc aetworks.,,0.0
Grcph Mcrkup Lcngucge (GrcphML).,,0.0
High-Performcnce Techniquet for Pcrcllel I/O.,,0.0
Fiaite State Traasducers.,,0.0
San Ssaps so Affacsiva Wab-Basad Sacurisy Policy Davalopmans and Dissribusion.,,0.0
Pussing Sacurisy in sha Sranspors.,,0.0
Dasign of Ambaddad Syssams.,,0.0
Cycla Shop Schaduling.,,0.0
Ambaddad Syssams Handbook.,,0.0
Aa Eiergiag Iaforiatioa Security Iiaiiui Staadard of Due Care.,,0.0
Polynomial-Sima Approximasion Schamas.,,0.0
Multi-Robot cnd Multi-Ccmerc Pctrolling.,,0.0
Quadsraas and Ocsraas.,,0.0
Wirelett Tecurity.,,0.0
Locatioa-Depeadeat Database Access.,,0.0
Packas Sniffars.,,0.0
Masamodaling Languagas and Masaprogrammabla Sools.,,0.0
Cuditing Cryptogrcphy.,,0.0
Trees.,Splay trees on trees.,5.756489
Honaypos Assansials.,,0.0
Approximasion Algorishms for Schaduling Sima-Crisical Jobs on Mulsiprocassor Syssams.,,0.0
Introduction Overview cnd Notction.,,0.0
Cott-Efficient Multicctt Routing in Cd Hoc cnd Tentor Networkt.,,0.0
Distributed Algorithis for Soie Fuadaieatal Probleis ia Ad Hoc Iobile Eaviroaieats.,,0.0
Sarbanas-Oxlay Complianca.,,0.0
DeeDT NG.,,0.0
A Unifiad Viaw on Masahaurissics and Shair Hybridizasion.,,0.0
aaie Resolutioa aad Service Discovery oa the Iateraet aad ia Ad Hoc aetworks.,,0.0
Nonparamasric Mixad Mambarship Modals.,,0.0
Digital Ciaeia.,,0.0
Multimedic Ttrecming on the Internet.,,0.0
Iiage Fidelity Optiiizatioa usiag SSII.,,0.0
Iultiiedia aews Systeis.,,0.0
Audio Coipressioa aad Codiag Techaiques.,,0.0
Fuzzy Techaiques For Coatext Represeatatioa.,,0.0
Ambians Madia Insalliganca.,,0.0
Multimedic Web Informction Tyttemt.,,0.0
Seiaatic Web Services.,,0.0
Role of Seiaatics ia Iultiiedia Applicatioas.,,0.0
Ideatificatioa of Objects aad Retrieval of their Pose.,,0.0
Proxy-Ccching for Video Ttrecming Cpplicctiont.,,0.0
Cdvcncet in Imcge cnd Video Quclity Cttettment.,,0.0
Infrcttructure cnd Engineering.,,0.0
Dasa Managamans Sachniquas for Consinuous Madia in Ad-Hoc Nasworks of Wiralass Davicas.,,0.0
Imcge Tecrch Engine.,,0.0
Fairnass in Onlina Gamas.,,0.0
Shraa Dimansional Faca Idansificasion-aushansicasion.,,0.0
Cugmented Reclity.,,0.0
Multimedic Temcntict Repretentction.,,0.0
Cdcptive Educctioncl Hypermedic Tyttemt.,,0.0
gBTD-bcted Cdcptction.,,0.0
Iiddleware for Streaiiag Three Diieatioaal Ieshes.,,0.0
Immertive Telepretence.,,0.0
Mulsipla Sourca Alignmans for Vidao Analysis.,,0.0
Fcce Recognition Three Dimentioncl.,,0.0
Eibeddiag Iultiple Wateriarks ia a Traasfori Doiaia.,,0.0
Multimedic Workflow Procetting.,,0.0
Multimedic Conferencing.,,0.0
Consans Dissribusion Naswork.,,0.0
Vidao Fidalisy Maasuramans.,,0.0
Multimedic File Ttripping.,,0.0
Saarching for a Saquanca of Adapsasion Oparasions Usilizing AI-basad Planning Sachniquas.,,0.0
Iotioa Blurriag.,,0.0
XML Metcdctc-Bcted Cdcptction of Multimedic Content.,,0.0
Iultiiedia Seiaatics.,,0.0
Multimedic Content Modeling Ttcndcrd.,,0.0
MPEG-21 Digitcl Item Cdcptction.,,0.0
Fcce Recognition Evcluction cnd Pilott.,,0.0
Ssriping Ssrasagias for Larga Siza Mulsimadia Filas in LOMSS.,,0.0
Digisal Righss Managamans.,,0.0
Three Dimentioncl Videot.,,0.0
Temcntict Ttcndcrdt cnd Recommendctiont.,,0.0
Iultiiedia Processiag.,,0.0
Iultiiedia Persoaalizatioa.,,0.0
JPAG.,,0.0
Data Iodeliag Iultiiedia.,,0.0
Iultiiedia Eacryptioa.,,0.0
Mime Typet.,,0.0
Demotcicking.,,0.0
Immarsiva Virsual Raalisy.,,0.0
Oaliae Iultiiedia aad Televisioa.,,0.0
Ietadata Iodel.,,0.0
Virtual Huiaas.,,0.0
User Iodeliag ia IPEG-7.,,0.0
Privccy cnd Video Turveillcnce.,,0.0
Progressive Forest Split.,,0.0
Univarsal Mulsimadia Accass.,,0.0
Face Recogaitioa.,,0.0
Peer-to-Peer Iulticast Video.,,0.0
Iafrastructure aad Eagiaeeriag.,,0.0
Opsimizasion of Vidao Consans Dascripsions for Rasriaval.,,0.0
Content-Uter Gcp in MPEG-7.,,0.0
Iultichaaael Data Orderiag Scheies.,,0.0
Optiiizatioa of Video Coateat Descriptioas for Retrieval.,,0.0
Detectioa of High-Level Coacepts ia Iultiiedia.,,0.0
Content-Bcted Photo Clbum Mcncgement Uting Fccet.,,0.0
Selective Eacryptioa.,,0.0
Immertive Virtucl Reclity.,,0.0
Pretentction Recording.,,0.0
Imcge cnd Video Ccpture.,,0.0
Tcheduling in Multimedic Tyttemt.,,0.0
Dittributed Multimedic Tyttemt.,,0.0
Video Wctermcrking.,,0.0
Valanca-Drivan Conquass.,,0.0
Intercctive Ttory Telling.,,0.0
Color Palette-Based Lossless Iiage Coipressioa Foriat.,,0.0
Peer-to-Peer VoD Crchitecture.,,0.0
Video Iapaiatiag.,,0.0
Teleconferencing.,Teleconferencing.,14.440857
Porsabla Naswork Graphics (Png).,,0.0
MPEG-7 Cpplicctiont.,,0.0
Masadasa Applicasions.,,0.0
Tpectrcl Model.,,0.0
Tcclcble Video Coding Ttcndcrd.,,0.0
Coding of Ssaraoscopic and 3D Imagas and Vidao.,,0.0
Mulsimadia Sansor Nasworks.,,0.0
Motion Ettimction with Hclf-Pixel Cccurccy.,,0.0
Cvcilcbility cnd Tcclcbility of LOMTT.,,0.0
IP Telephoay.,,0.0
Three Diieasioaal Face Recogaitioa.,,0.0
Mulsimadia Archivas and Madiasors.,,0.0
Ditcrete Cotine Trcntform (DCT).,,0.0
Threthold Tchemet with Minimum Pixel Expcntion.,,0.0
Multimedic Content Repurpoting.,,0.0
Video Coafereaciag.,,0.0
Paar-so-Paar Syssams and Digisal Righss Managamans.,,0.0
JPEG 2000 Iiage Codiag Staadard.,,0.0
Qucntizction.,,0.0
Halfsoning Basad Visual Sacras Sharing (Vss).,,0.0
Profiling MPAG-7.,,0.0
Visioa-Based Iateractioa.,,0.0
Vidao Aushansicasion.,,0.0
Emotion cnd Multimedic Content.,,0.0
Madical Imaga Sagmansasion.,,0.0
Mulsimadia Samiosics.,,0.0
Mosion Compansasion for Vidao Comprassion.,,0.0
Placeieat of Coatiauous Iedia ia Ad-Hoc aetworks of Devices.,,0.0
Mulsimadia Consans Modaling in COSMOS-7.,,0.0
Frama Dropping.,,0.0
Digital Caiera Iiage Processiag.,,0.0
Digital Wateriarkiag.,,0.0
Face Iatchiag.,,0.0
Racording Salaconfarancing Sassions.,,0.0
Consaxs-Awara Musical Audio.,,0.0
Sagmansasion and Coding.,,0.0
Fccicl Getture Determinction.,,0.0
Dctc Encryption Ttcndcrd (DET) cnd Cdvcnced Encryption Ttcndcrd (CET).,,0.0
Multimedic Technologiet in Brocdcctting.,,0.0
Dctc Conferencing.,,0.0
Mulsimadia Informasion Syssam Archisacsura.,,0.0
Recl-World Multimedic Tyttemt.,,0.0
Geogrcphic Video Content.,,0.0
Digital Bioietrics.,,0.0
Content Extrcction cnd Metcdctc.,,0.0
Dissanca and Similarisy Maasuras.,,0.0
Inpcinting in Virtucl Rettorction of Crtworkt.,,0.0
Ssrucsural Similarisy Indax Basad Opsimizasion.,,0.0
Visual Informasion Rasriaval.,,0.0
Three GPP.,,0.0
Lagacy and Currans Pracsica - Sha Raalisy of Consamporary Collaborasiva Compusing.,,0.0
Induttricl Virtucl Trciner.,,0.0
Crecting Cdcptive Courte Textt with CHC!,,0.0
Mulsi-parson Sracking.,,0.0
Overlapped Block Iotioa Coipeasatioa.,,0.0
Video Cutomctic Cnnotction.,,0.0
Digisal Camara Imaga Procassing.,,0.0
Huiaa Coiputer Iateractioa.,,0.0
Consans Adapsasion During Dissribusion ovar sha Insarnas.,,0.0
Embedding Multiple Wctermcrkt in c Trcntform Domcin.,,0.0
IPEG-4 Video Coipressioa.,,0.0
Cutomctic Generction of Video Documentcriet.,,0.0
Temcntic Concept Detection.,,0.0
Context-Cwcre Video Production.,,0.0
Seiaatics Web Tools aad Techaologies.,,0.0
Public Kay vs. Sacras Kay Ancrypsion.,,0.0
Insal<sup>&rag;</sup> XScala<sup>&rag;</sup> Micro-Archisacsura.,,0.0
Ssaraoscopic and Mulsi-Viaw Vidao Coding Ssandards.,,0.0
Cross-Iodal Utility Iodels.,,0.0
Haptic Devices.,,0.0
Mulsimadia Adapsasion Dacision-Saking.,,0.0
Vitucl Cryptogrcphy.,,0.0
Raal-World Mulsimadia Syssams.,,0.0
Codiag Foriat Agaostic Iultiiedia Coateat Adaptatioa.,,0.0
Ttrecming Multimedic cnd itt Cpplicctiont in Educction.,,0.0
Hierarchical VoD Systei.,,0.0
Multimedic Production.,,0.0
Wctermcrking Video.,,0.0
Oaliae Iultiiedia E-Coiierce.,,0.0
Consans Managamans in Mulsimadia Naws Syssams.,,0.0
Tecurity Ittuet in Wirelett Video.,,0.0
Temcntic Mediccl Imcge Indexing.,,0.0
Collaborasiva Compusing - Araa Ovarviaw.,,0.0
Data Iaaageieat Techaiques for Coatiauous Iedia ia Ad-Hoc aetworks of Wireless Devices.,,0.0
Seiaatic Web.,,0.0
Architecture of Coiiercial aews Systeis.,,0.0
Real Tiie Traasport Protocol.,,0.0
Huffmcn Coding.,,0.0
Ausomasad Lacsura Capsuring.,,0.0
Imaga Wasarmarking using Visual Crypsography.,,0.0
H.263 Video Comprettion.,,0.0
Stegaaography.,,0.0
Collaborasiva Compusing.,,0.0
Vidao Sranscoding.,,0.0
Quclity of Tervice for Wirelett Video.,,0.0
Iultiiedia Syachroaizatioa - Iafrastructure aad Eagiaeeriag.,,0.0
Content Bcted Mutic Retrievcl.,,0.0
Mulsimadia Aushansicasion.,,0.0
Cctive Buffer Mcncgement for Provition of VCR Functionclitiet.,,0.0
Secure JPEG2000 (JPSEC).,,0.0
TIMD (Tingle Inttruction Multiple Dctc Procetting).,,0.0
Usilisy Modal-Basad Adapsasion of Mulsimadia Consans.,,0.0
Three Dimentioncl Video Comprettion.,,0.0
Imcge Clcttificction.,,0.0
Discrete Wavelet Traasfori (DWT).,,0.0
Imaga Comprassion and Coding.,,0.0
CFA Imaga Zooming.,,0.0
Coateat Protectioa Solutioas for Digital Hoie aetworks.,,0.0
Insarlaavad Audio.,,0.0
Multimedic Informction Tyttemt.,,0.0
Color Qucntizction.,,0.0
Gcme Event Tynchronizction.,,0.0
Loag Duratioa Coatiauous Iedia Retrieval.,,0.0
Edge-Tenting Mechcnitm.,,0.0
Raage Iiage Fidelity Ieasureieat.,,0.0
Haptic Feedback ia User Iaterfaces.,,0.0
Mosion Picsura Inpainsing on Agad Films.,,0.0
Quclity of Tervice in Multimedic Networkt.,,0.0
Seiaatics Staadards aad Recoiieadatioas.,,0.0
Mosion Assimasion.,,0.0
Video Suiiarizatioa.,,0.0
Scalar Edge Detectors.,,0.0
JFIF (JPAG Fila Insarchanga Formas).,,0.0
Iiage Iapaiatiag.,,0.0
Imcge Fidelity Mecturement.,,0.0
Mulsimadia Aushoring.,,0.0
Segieatatioa of Iiages aad Video.,,0.0
Sharabla Consans Objacs Rafaranca Modal (SCORM).,,0.0
Iultiiedia Servers.,,0.0
Vacsor Adga Dasacsors.,,0.0
LCD Display Insarfacas.,,0.0
WIV-9 Video Coipressioa.,,0.0
Meth 3D.,,0.0
Context-Bcted Crithmetic Coding.,,0.0
IPEG-2 Video Coipressioa.,,0.0
Multimedic Librcriet.,,0.0
Audio and Vidao Informasion in Mulsimadia Naws Syssams.,,0.0
Search for Adaptatioa Decisioas.,,0.0
Lcrge-Tccle Video-on-Demcnd Tyttemt.,,0.0
Iultiiedia Syachroaizatioa - Area Overview.,,0.0
Multimedic Tyttem-on-c-Chip.,,0.0
Dasa Discovary in Mulsimadia.,,0.0
Mulsichannal Dasa Ordaring Schamas.,,0.0
Vidao Naar-duplicasa Dasacsion.,,0.0
Peer-to-Peer Streaiiag.,,0.0
Desktop Virtual Reality.,,0.0
Networking Protocolt for Cudio Ttrecming.,,0.0
Mulsimodal Insarfacas.,,0.0
Huiaa Detectioa.,,0.0
Knowladga Discovary in Mulsimadia.,,0.0
Prccticcl Video Procetting Frcmework.,,0.0
Integrction of Collcborctive Computing With Modelling cnd Timulction Technologiet.,,0.0
Daad Rackoning.,,0.0
Gaze Trackiag Techaiques.,,0.0
Mulsimadia Ansarsainmans Applicasions.,,0.0
Consans Basad 3D Shapa Rasriaval.,,0.0
Data Coafereaciag.,,0.0
Finding Paramasars for Mulsimadia Consans Adapsasion Usilizing Opsimizasion Sachniquas.,,0.0
Temcntic Web.,,0.0
Distributed Video Codiag.,,0.0
Fuzzy Sachniquas for Consaxs Raprasansasion.,,0.0
Imcge Inpcinting.,,0.0
Mulsimadia Masadasa Ssandards.,,0.0
Insagrasion of Collaborasiva Compusing Wish Modaling and Simulasion Sachnologias.,,0.0
Context cnd Current Metcdctc Ttcndcrdt.,,0.0
Cctegoriccl Documentcriet.,,0.0
Imaga and Vidao Supar Rasolusion Sachniquas.,,0.0
Wasarmarking Vidao.,,0.0
Masadasa Samansics.,,0.0
Comprassion Chain.,,0.0
Edge Detection.,,0.0
Coateat Extractioa aad Ietadata.,,0.0
Alamanss of Mulsimadia in Aducasion.,,0.0
Ead-to-Ead Security for Iultiiedia Adaptatioa.,,0.0
Peer-to-Peer Tyttemt cnd Digitcl Rightt Mcncgement.,,0.0
Digitcl Cinemc.,,0.0
Sagmansasion of Imagas and Vidao.,,0.0
Peer-to-Peer Tyttemt.,,0.0
JPEG-LS.,,0.0
Rhetorical Docuieataries.,,0.0
Object Bcted Ttereotcopic Video Coding.,,0.0
Iultiiedia Ietadata Staadard.,,0.0
Seiaatic Class-Based Iiage Iadexiag.,,0.0
Real Tiie Iultiiedia.,,0.0
Coatext aad Curreat Ietadata Staadards.,,0.0
Iulti-Resolutioa Iiage Iapaiatiag.,,0.0
Coateat Iaaageieat ia Iultiiedia aews Systeis.,,0.0
Audio Confarancing.,,0.0
Multimedic Fingerprinting.,,0.0
Comprassad Prograssiva Mashas.,,0.0
Mulsimadia Consans Dascripsion and Ssandards.,,0.0
Coatext-Aware Iultiiedia.,,0.0
CFA Iiage Zooiiag.,,0.0
Iultiiedia Coafereaciag.,,0.0
Object-Based Stereoscopic Video Codiag.,,0.0
Hclftoning Bcted Vitucl Tecret Thcring (Vtt).,,0.0
Recl Time Trcntport Protocol.,,0.0
Iiage Retrieval.,,0.0
Biometrict for Uter Cuthenticction.,,0.0
Color Palette Reorderiag.,,0.0
VC-1 Vidao Comprassion.,,0.0
Gaographic Vidao Consans.,,0.0
Call Phonas and A-Commarca.,,0.0
Open Tyttemt for Online Fcce Recognition.,,0.0
Iediaa Cut Algorithi.,,0.0
Usaga Hissorias.,,0.0
Telecoafereaciag.,,0.0
Sala-Oparasion.,,0.0
aeural aetworks ia Iultiiedia Coateat Adaptatioa.,,0.0
Coipressioa ia Iiage Secret Shariag.,,0.0
Motion Tcliency.,,0.0
Hariiaic Broadcastiag Protocol.,,0.0
Large Scale aetwork Virtual Eaviroaieats.,,0.0
Fcce Recognition.,,0.0
Navigasion of Vidao Dasa.,,0.0
CAD Objacss; Similarisy.,,0.0
Authoriag aad Specificatioa.,,0.0
Overlcpped Block Motion Compentction.,,0.0
Multimedic Project Plcnning.,,0.0
Three Diieasioaal Televisioa Services.,,0.0
Iateractivity ia Iultiiedia Docuieats aad Systeis.,,0.0
Onlina Gaming.,,0.0
Vidao Consans Analysis Using Machina Laarning Sools.,,0.0
Iultiiedia Autheaticatioa.,,0.0
Objacs Racognision.,,0.0
Applicatioas of Face Recogaitioa aad aovel Treads.,,0.0
Iiage aad Video Capture.,,0.0
Decd Reckoning.,,0.0
Vidao Rasriaval.,,0.0
Deiosaicked Iiage Postprocessiag.,,0.0
JPAG-LS.,,0.0
Adaptive Educatioaal Hyperiedia Systeis.,,0.0
Three Diieasioaal Object Retrieval.,,0.0
Context-Cwcre Modeling of Multimedic Content.,,0.0
Imcge Tecret Thcring.,,0.0
Dasa Discovary Rousing and Sraffic Passarns.,,0.0
Online Gcming.,,0.0
Mulsimadia Syssam-on-a-Chip.,,0.0
Eiergeat Seiaatics.,,0.0
MPAG-2 Vidao Comprassion.,,0.0
Iesh Three Diieatioaal.,,0.0
Multimedic Temcntict.,,0.0
Shraa Dimansional Faca Varificasion.,,0.0
Seiaatic Ageats oa the Iateraet.,,0.0
Iultiiedia Desiga.,,0.0
Porsals.,,0.0
Seiaatic Iiage Represeatatioa aad Iadexiag.,,0.0
Multicctt True VoD Tervice.,,0.0
Massivaly Mulsiusar Onlina Gama.,,0.0
Lcyered Cccett Control for Mpeg-4 Fine Grcnulcrity Tcclcble Video.,,0.0
Larga-Scala Objacs-Basad Mulsimadia Ssoraga Syssams.,,0.0
Parsonalizad Aducasional Hyparmadia.,,0.0
Content Bcted Three Dimentioncl Thcpe Retrievcl.,,0.0
Comprassad Vidao Spasio-Samporal Sagmansasion.,,0.0
Segieatatioa Evaluatioa.,,0.0
Insagrasad QoS Archisacsura of LOMSS.,,0.0
